Id,SalePrice
2735,136550.017924701
2736,134079.060903107
2737,126672.47241139007
2738,140233.87758987592
2739,161580.46330043714
2740,133536.04722343647
2741,147702.70252674154
2742,149802.65689394381
2743,147600.57617872758
2744,156563.64824461806
2745,141406.34519567448
2746,140380.59535120463
2747,151666.06966083148
2748,124478.85947156564
2749,127256.86015958145
2750,134764.14600964237
2751,140165.6016242183
2752,211133.6979536879
2753,147568.71785092098
2754,226421.33739632939
2755,125070.79834867081
2756,101240.75141793769
2757,75252.45094567051
2758,89464.68188107586
2759,161620.38869304152
2760,128482.65708147894
2761,141641.42505300906
2762,145417.2795267102
2763,192214.94914379038
2764,160420.20906555807
2765,281144.0935673995
2766,130825.45402573262
2767,82976.69746464668
2768,137496.7438269613
2769,134787.41293022077
2770,157851.52748308968
2771,116928.23392831533
2772,120584.1462655383
2773,151663.08841422715
2774,141027.90371760493
2775,124734.7954761145
2776,138163.2351095099
2777,155607.14711135993
2778,128584.6216630193
2779,126772.75047176327
2780,96418.40993366267
2781,95365.26176205775
2782,89666.86179110884
2783,97867.94024878027
2784,132233.17890327133
2785,125918.57264577236
2786,85004.5071847755
2787,123788.36150173981
2788,74845.29362176929
2789,204740.8884777466
2790,86919.50471731601
2791,115572.77836361282
2792,61535.41406266081
2793,179938.731181035
2794,102924.02181845285
2795,116306.62653605381
2796,105391.7048638362
2797,213031.59926935783
2798,110893.75872412401
2799,111105.11963675219
2800,60447.3253659072
2801,112224.88593928455
2802,140489.01432584503
2803,167337.02866551158
2804,145475.39559794095
2805,100103.8966298526
2806,83239.71808421513
2807,168079.9409506748
2808,149194.1387617817
2809,135912.36982444723
2810,134280.1794977417
2811,148742.36937626227
2812,147426.26972810767
2813,169041.29493630762
2814,159795.70714258536
2815,110505.53318926904
2816,231873.78406239528
2817,155441.28712975507
2818,132524.55961939014
2819,176383.11589417397
2820,138138.91977631886
2821,102046.23564365983
2822,186459.30027438028
2823,252595.0897287212
2824,169056.75178844837
2825,165898.74482398492
2826,130619.2524110577
2827,142723.68456000107
2828,201982.19443253594
2829,175715.60191420486
2830,231005.32164694575
2831,180951.13033716864
2832,235191.87444577462
2833,285482.87612822
2834,206996.83581821914
2835,204200.59122990217
2836,191141.49823615202
2837,162807.45724918944
2838,148957.96922436837
2839,181770.50511257284
2840,197423.61661498348
2841,203875.19179850124
2842,224171.80344366268
2843,143239.57518657352
2844,153050.57202723913
2845,123890.38124867897
2846,208168.03656684226
2847,200100.5821826374
2848,227345.73294973143
2849,201666.89734961718
2850,282322.8045651152
2851,233104.50213703891
2852,238217.13481771
2853,235370.9868917589
2854,138306.29074493793
2855,210292.07540007116
2856,202840.0688731165
2857,190384.90221050373
2858,215757.55760774028
2859,120807.39283683151
2860,124476.37643316766
2861,129746.9708308667
2862,191008.6464169358
2863,135763.5628231745
2864,256240.4079194043
2865,139491.73759176867
2866,149279.48572213642
2867,92053.06297808926
2868,108243.8993872673
2869,99803.55310927273
2870,128270.06861353066
2871,85121.67768013138
2872,55705.03720241223
2873,100603.08237775957
2874,134550.4390371921
2875,109141.72301389031
2876,164858.6391635185
2877,141553.90953412512
2878,179517.25122423813
2879,138764.44806897434
2880,92886.40852755163
2881,149546.6544148913
2882,162670.1471319753
2883,190989.4374699932
2884,189363.03271467655
2885,188445.37862334383
2886,210799.04663280185
2887,103483.46386896225
2888,133346.52119506864
2889,51943.88555310612
2890,81056.10523076264
2891,137215.07768517284
2892,51185.30905817961
2893,96991.46368734044
2894,57585.82825850189
2895,318821.83470208617
2896,283749.407084347
2897,210937.00621410966
2898,158251.81542879462
2899,228739.33389274424
2900,150702.68425204908
2901,216912.13015441774
2902,186368.1172334953
2903,348470.7850932062
2904,366277.85115557554
2905,98262.3912729129
2906,202453.18395215034
2907,115034.72076828529
2908,136667.48571000126
2909,151089.2688109415
2910,90355.21583452854
2911,78861.29940088648
2912,146997.462408598
2913,84012.98576391174
2914,78111.02465160098
2915,82624.65019408583
2916,81628.79903515425
2917,156038.56707486048
2918,120627.96096701294
2919,234612.22552997584
